time,rainfall_mm
2024-08-01T00:00:00,0.0
2024-08-01T01:00:00,0.0
2024-08-01T02:00:00,0.0
2024-08-01T03:00:00,0.0
2024-08-01T04:00:00,0.0
2024-08-01T05:00:00,0.5
2024-08-01T06:00:00,0.0
2024-08-01T07:00:00,0.0
2024-08-01T08:00:00,0.0
2024-08-01T09:00:00,0.0
2024-08-01T10:00:00,0.0
2024-08-01T11:00:00,0.0
2024-08-01T12:00:00,0.0
2024-08-03T00:00:00,0.0
2024-08-03T01:00:00,0.0
2024-08-03T02:00:00,0.0
2024-08-03T03:00:00,0.0
2024-08-03T04:00:00,0.0
2024-08-03T05:00:00,0.0
2024-08-03T06:00:00,0.0
2024-08-03T07:00:00,0.0
2024-08-03T08:00:00,0.0
2024-08-03T09:00:00,0.0
2024-08-05T00:00:00,0.0
2024-08-05T01:00:00,0.0
2024-08-05T02:00:00,0.0
2024-08-05T03:00:00,0.0
2024-08-05T04:00:00,0.0
2024-08-05T05:00:00,0.0
2024-08-05T06:00:00,0.0
2024-08-05T07:00:00,0.0
2024-08-05T08:00:00,0.0
2024-08-05T09:00:00,0.0
2024-08-05T10:00:00,0.0
2024-08-05T11:00:00,0.0
2024-08-05T12:00:00,0.0
2024-08-05T13:00:00,0.0
2024-08-05T14:00:00,0.0
2024-08-05T15:00:00,0.0
2024-08-05T16:00:00,0.0
2024-08-05T17:00:00,0.0
2024-08-05T18:00:00,0.0
2024-08-05T19:00:00,0.0
2024-08-05T20:00:00,0.0
2024-08-05T21:00:00,0.0
2024-08-05T22:00:00,0.0
2024-08-05T23:00:00,0.0
