time,rainfall_mm
2023-04-01T00:00:00,0.0
2023-04-01T01:00:00,0.0
2023-04-01T02:00:00,0.0
2023-04-01T03:00:00,0.0
2023-04-01T04:00:00,0.0
2023-04-01T05:00:00,0.0
2023-04-01T06:00:00,0.6
2023-04-01T07:00:00,0.2
2023-04-01T08:00:00,0.6
2023-04-01T09:00:00,0.0
2023-04-01T10:00:00,0.4
2023-04-01T11:00:00,0.0
2023-04-01T12:00:00,0.0
2023-04-01T13:00:00,0.6
2023-04-01T14:00:00,0.2
2023-04-01T15:00:00,0.0
2023-04-01T16:00:00,0.0
2023-04-01T17:00:00,0.0
2023-04-01T18:00:00,0.0
2023-04-01T19:00:00,0.0
2023-04-01T20:00:00,0.0
2023-04-01T21:00:00,0.0
2023-04-01T22:00:00,0.0
2023-04-01T23:00:00,0.2
2023-04-02T00:00:00,0.0
2023-04-02T01:00:00,0.0
2023-04-02T02:00:00,0.0
2023-04-02T03:00:00,0.0
2023-04-02T04:00:00,0.0
2023-04-02T05:00:00,0.0
2023-04-02T06:00:00,0.0
2023-04-02T07:00:00,0.0
2023-04-02T08:00:00,0.0
2023-04-02T09:00:00,0.0
2023-04-02T10:00:00,0.0
2023-04-02T11:00:00,0.0
2023-04-02T12:00:00,0.0
2023-04-02T13:00:00,0.0
2023-04-02T14:00:00,0.0
2023-04-02T15:00:00,0.0
2023-04-02T16:00:00,0.0
2023-04-02T17:00:00,0.0
2023-04-02T18:00:00,0.0
2023-04-02T19:00:00,0.0
2023-04-02T20:00:00,0.0
2023-04-02T21:00:00,0.0
2023-04-02T22:00:00,0.0
2023-04-02T23:00:00,0.0
2023-04-03T00:00:00,0.0
2023-04-03T01:00:00,0.0
2023-04-03T02:00:00,0.0
2023-04-03T03:00:00,0.0
2023-04-03T04:00:00,0.0
2023-04-03T05:00:00,0.0
2023-04-03T06:00:00,0.0
2023-04-03T07:00:00,0.0
2023-04-03T08:00:00,0.0
2023-04-03T09:00:00,0.0
2023-04-05T00:00:00,0.0
2023-04-05T01:00:00,0.0
2023-04-05T02:00:00,0.0
2023-04-05T03:00:00,0.4
2023-04-05T04:00:00,0.2
2023-04-05T05:00:00,0.2
2023-04-05T06:00:00,0.0
2023-04-05T07:00:00,0.0
2023-04-05T08:00:00,0.0
2023-04-05T09:00:00,0.0
2023-04-05T10:00:00,0.0
2023-04-05T11:00:00,0.2
2023-04-05T12:00:00,0.0
2023-04-05T13:00:00,0.2
2023-04-05T14:00:00,0.2
2023-04-05T15:00:00,1.2
2023-04-05T16:00:00,2.0
2023-04-05T17:00:00,0.2
2023-04-05T18:00:00,0.0
2023-04-05T19:00:00,0.4
2023-04-05T20:00:00,0.2
2023-04-05T21:00:00,0.2
2023-04-05T22:00:00,0.0
2023-04-05T23:00:00,0.0
2023-04-06T00:00:00,0.0
2023-04-06T01:00:00,0.0
2023-04-06T02:00:00,0.0
2023-04-06T03:00:00,0.0
2023-04-06T04:00:00,0.0
2023-04-06T05:00:00,0.2
2023-04-06T06:00:00,0.0
2023-04-06T07:00:00,0.0
2023-04-06T08:00:00,0.0
2023-04-06T09:00:00,0.0
2023-04-06T10:00:00,0.0
2023-04-06T11:00:00,0.0
2023-04-06T12:00:00,0.0
2023-04-06T13:00:00,0.0
2023-04-06T14:00:00,0.0
2023-04-06T15:00:00,0.0
2023-04-06T16:00:00,0.0
2023-04-06T17:00:00,0.0
2023-04-06T18:00:00,0.0
2023-04-06T19:00:00,0.0
2023-04-06T20:00:00,0.0
2023-04-06T21:00:00,0.0
2023-04-06T22:00:00,0.0
2023-04-06T23:00:00,0.0
2023-04-07T00:00:00,0.0
2023-04-07T01:00:00,0.0
2023-04-07T02:00:00,0.0
2023-04-07T03:00:00,0.0
2023-04-07T04:00:00,0.0
2023-04-07T05:00:00,0.0
2023-04-07T06:00:00,0.0
2023-04-07T07:00:00,0.0
2023-04-07T08:00:00,0.0
2023-04-07T09:00:00,0.0
2023-04-07T10:00:00,0.0
2023-04-07T11:00:00,0.0
2023-04-07T12:00:00,0.0
2023-04-07T13:00:00,0.0
2023-04-07T14:00:00,0.0
2023-04-07T15:00:00,0.0
2023-04-07T16:00:00,0.0
2023-04-07T17:00:00,0.0
2023-04-07T18:00:00,0.0
2023-04-07T19:00:00,0.0
2023-04-07T20:00:00,0.0
2023-04-07T21:00:00,0.0
2023-04-07T22:00:00,0.0
2023-04-07T23:00:00,0.0
2023-04-08T00:00:00,0.0
2023-04-08T01:00:00,0.0
2023-04-08T02:00:00,0.0
2023-04-08T03:00:00,0.0
2023-04-08T04:00:00,0.0
2023-04-08T05:00:00,0.0
2023-04-08T06:00:00,0.0
2023-04-08T07:00:00,0.0
2023-04-08T08:00:00,0.0
2023-04-08T09:00:00,0.0
2023-04-08T10:00:00,0.0
2023-04-08T11:00:00,0.0
2023-04-08T12:00:00,0.0
2023-04-08T13:00:00,0.0
2023-04-08T14:00:00,0.0
2023-04-08T15:00:00,0.0
2023-04-08T16:00:00,0.0
